@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' {'00:00', '03:00', '06:00', '09:00', '12:00', '15:00', '18:00', '21:00'}
@ATTRIBUTE 'temperature' {cold, mild, hot}
@ATTRIBUTE 'pressure' {low, normal, high}
@ATTRIBUTE 'humidity' {low, normal, high}
@ATTRIBUTE 'precipitation' NUMERIC
@ATTRIBUTE 'health_influence' {positive, negative, dangerous}

@DATA
'09.08.2011','21:00',hot,normal,normal,7,positive
'09.08.2011','18:00',hot,normal,high,?,negative
'09.08.2011','15:00',hot,low,high,?,positive
'09.08.2011','12:00',hot,normal,high,?,negative
'09.08.2011','09:00',hot,normal,high,0.1,positive
'09.08.2011','06:00',hot,normal,high,?,negative
'09.08.2011','03:00',hot,normal,high,?,negative
'09.08.2011','00:00',hot,normal,high,?,negative
'08.08.2011','21:00',hot,normal,high,?,negative
'08.08.2011','18:00',hot,low,high,?,negative
'08.08.2011','15:00',hot,normal,high,?,negative
'08.08.2011','12:00',hot,low,high,?,negative
'08.08.2011','09:00',hot,low,high,0.9,negative
'08.08.2011','06:00',hot,low,normal,?,positive
'08.08.2011','03:00',hot,normal,normal,?,positive
'08.08.2011','00:00',hot,normal,normal,?,positive
'07.08.2011','21:00',hot,normal,normal,?,positive
'07.08.2011','18:00',hot,normal,normal,?,positive
'07.08.2011','15:00',hot,normal,?,?,?
'07.08.2011','12:00',hot,normal,normal,?,positive
'07.08.2011','09:00',hot,normal,high,2,negative
'07.08.2011','06:00',hot,normal,high,?,negative
'07.08.2011','03:00',hot,normal,high,?,negative
'07.08.2011','00:00',hot,normal,normal,?,positive
'06.08.2011','21:00',hot,normal,normal,?,positive
'06.08.2011','18:00',hot,normal,normal,?,positive
'06.08.2011','15:00',hot,normal,normal,?,positive
'06.08.2011','12:00',hot,normal,normal,?,positive
'06.08.2011','09:00',hot,normal,normal,?,positive
'06.08.2011','06:00',hot,normal,normal,?,positive
'06.08.2011','03:00',hot,normal,high,?,positive
'06.08.2011','00:00',hot,normal,normal,?,positive
'05.08.2011','21:00',hot,normal,normal,?,positive
'05.08.2011','18:00',hot,normal,normal,?,positive
'05.08.2011','15:00',hot,normal,normal,?,positive
'05.08.2011','12:00',hot,normal,high,?,positive
'05.08.2011','09:00',hot,normal,high,?,negative
'05.08.2011','06:00',hot,normal,high,?,negative
'05.08.2011','03:00',hot,normal,high,?,positive
'05.08.2011','00:00',hot,normal,high,?,positive
'04.08.2011','21:00',hot,normal,normal,?,positive
'04.08.2011','18:00',hot,normal,normal,?,positive
'04.08.2011','15:00',hot,normal,normal,?,positive
'04.08.2011','12:00',hot,normal,normal,?,positive
'04.08.2011','09:00',hot,normal,normal,?,positive
'04.08.2011','06:00',mild,high,high,?,negative
'04.08.2011','03:00',mild,high,high,?,negative
'04.08.2011','00:00',hot,high,high,?,negative
'03.08.2011','21:00',hot,high,normal,?,positive
'03.08.2011','18:00',hot,high,normal,?,positive
'03.08.2011','15:00',hot,high,normal,?,positive
'03.08.2011','12:00',hot,high,normal,?,positive
'03.08.2011','09:00',hot,high,normal,?,positive
'03.08.2011','06:00',mild,high,high,?,negative
'03.08.2011','03:00',mild,high,high,?,negative
'03.08.2011','00:00',mild,high,high,?,negative
'02.08.2011','21:00',hot,high,normal,?,positive
'02.08.2011','18:00',hot,high,normal,?,positive
'02.08.2011','15:00',hot,high,normal,?,positive
'02.08.2011','12:00',hot,normal,high,?,positive
'02.08.2011','09:00',mild,normal,high,0.1,positive
'02.08.2011','06:00',mild,normal,high,?,negative
'02.08.2011','03:00',mild,normal,high,?,negative
'02.08.2011','00:00',mild,normal,high,?,positive
'01.08.2011','21:00',hot,normal,high,0.4,negative
'01.08.2011','18:00',hot,normal,normal,?,positive
'01.08.2011','15:00',hot,normal,normal,?,positive
'01.08.2011','12:00',hot,normal,normal,?,positive
'01.08.2011','09:00',mild,normal,high,?,positive
'01.08.2011','06:00',mild,normal,high,?,positive
'31.07.2011','06:00',hot,normal,high,?,negative
'31.07.2011','03:00',hot,normal,high,?,positive
'31.07.2011','00:00',hot,normal,high,?,negative
'30.07.2011','21:00',hot,normal,high,2,positive
'30.07.2011','18:00',hot,normal,high,?,positive
'30.07.2011','15:00',hot,normal,high,?,negative
'30.07.2011','12:00',hot,normal,high,?,negative
'30.07.2011','09:00',?,normal,?,?,?
'30.07.2011','06:00',hot,normal,high,?,negative
'30.07.2011','03:00',hot,normal,high,?,negative
'30.07.2011','00:00',hot,normal,high,?,negative
'29.07.2011','21:00',hot,normal,high,?,negative
'29.07.2011','18:00',hot,normal,normal,?,positive
'29.07.2011','15:00',hot,normal,normal,?,positive
'29.07.2011','12:00',hot,normal,high,?,positive
'29.07.2011','09:00',hot,normal,high,16,negative
'29.07.2011','06:00',hot,normal,high,?,negative
'29.07.2011','03:00',hot,normal,high,?,negative
'29.07.2011','00:00',hot,normal,high,?,negative
'28.07.2011','21:00',hot,normal,normal,?,positive
'28.07.2011','18:00',hot,normal,normal,?,positive
'28.07.2011','15:00',hot,normal,normal,?,negative
'28.07.2011','12:00',hot,normal,normal,?,positive
'28.07.2011','09:00',hot,normal,normal,?,positive
'28.07.2011','06:00',hot,normal,high,?,negative
'28.07.2011','03:00',hot,normal,high,?,negative
'28.07.2011','00:00',hot,normal,high,?,positive
'27.07.2011','21:00',hot,normal,normal,?,positive
'27.07.2011','18:00',hot,normal,normal,?,positive
'27.07.2011','15:00',hot,normal,normal,?,negative
'27.07.2011','12:00',hot,normal,normal,?,negative
'27.07.2011','09:00',hot,normal,normal,?,positive
'27.07.2011','06:00',hot,normal,high,?,positive
'27.07.2011','03:00',hot,normal,high,?,positive
'27.07.2011','00:00',hot,normal,normal,?,positive
'26.07.2011','21:00',hot,normal,normal,?,positive
'26.07.2011','18:00',hot,normal,normal,?,positive
'26.07.2011','15:00',hot,normal,normal,?,positive
'26.07.2011','12:00',hot,normal,normal,?,positive
'26.07.2011','09:00',hot,normal,normal,?,positive
'26.07.2011','06:00',hot,normal,high,?,positive
'26.07.2011','03:00',hot,normal,high,?,negative
'26.07.2011','00:00',hot,normal,high,?,positive
'25.07.2011','21:00',hot,normal,normal,0.1,positive
'25.07.2011','18:00',hot,normal,normal,?,positive
'25.07.2011','15:00',hot,normal,normal,?,positive
'25.07.2011','12:00',hot,normal,normal,?,positive
'25.07.2011','09:00',hot,normal,normal,?,positive
'25.07.2011','06:00',hot,normal,high,?,negative
'25.07.2011','03:00',hot,normal,high,?,negative
'25.07.2011','00:00',hot,normal,high,?,positive
'24.07.2011','21:00',hot,normal,normal,0.7,positive
'24.07.2011','18:00',hot,normal,normal,?,positive
'24.07.2011','15:00',hot,normal,normal,?,positive
'24.07.2011','12:00',hot,normal,high,?,negative
'24.07.2011','09:00',hot,normal,high,0.7,negative
'24.07.2011','06:00',hot,normal,high,?,negative
'24.07.2011','03:00',hot,normal,high,?,negative
'24.07.2011','00:00',hot,normal,high,?,negative
'23.07.2011','21:00',hot,normal,normal,0.1,positive
'23.07.2011','18:00',hot,normal,normal,?,positive
'23.07.2011','15:00',hot,normal,normal,?,negative
'23.07.2011','12:00',hot,normal,normal,?,positive
'23.07.2011','09:00',hot,normal,normal,?,positive
'23.07.2011','06:00',hot,normal,high,?,negative
'23.07.2011','03:00',hot,normal,high,?,positive
'23.07.2011','00:00',hot,normal,normal,?,positive
'22.07.2011','21:00',hot,normal,normal,?,positive
'22.07.2011','18:00',hot,normal,normal,?,positive
'22.07.2011','15:00',hot,normal,normal,?,positive
'22.07.2011','12:00',hot,normal,normal,?,positive
'22.07.2011','09:00',hot,normal,normal,?,positive
'22.07.2011','06:00',hot,normal,high,?,positive
'22.07.2011','03:00',hot,normal,normal,?,positive
'22.07.2011','00:00',hot,normal,normal,?,positive
'21.07.2011','21:00',hot,normal,normal,?,positive
'21.07.2011','18:00',hot,normal,normal,?,negative
'21.07.2011','15:00',hot,normal,normal,?,negative
'21.07.2011','12:00',hot,normal,normal,?,positive
'21.07.2011','09:00',hot,normal,normal,?,positive
'21.07.2011','06:00',hot,normal,high,?,negative
'21.07.2011','03:00',hot,normal,high,?,negative
'21.07.2011','00:00',hot,normal,high,?,positive
'20.07.2011','21:00',hot,normal,normal,?,positive
'20.07.2011','18:00',hot,normal,normal,?,positive
'20.07.2011','15:00',hot,normal,normal,?,positive
'20.07.2011','12:00',hot,normal,normal,?,positive
'20.07.2011','09:00',hot,normal,high,6,negative
'20.07.2011','06:00',hot,normal,high,?,negative
'20.07.2011','03:00',hot,normal,high,?,negative
'20.07.2011','00:00',hot,normal,high,?,positive
'19.07.2011','21:00',hot,normal,high,?,positive
'19.07.2011','18:00',hot,normal,normal,?,positive
'19.07.2011','15:00',hot,normal,normal,?,positive
'19.07.2011','12:00',hot,normal,normal,?,positive
'19.07.2011','09:00',hot,normal,normal,?,positive
'19.07.2011','06:00',hot,normal,normal,?,positive
'19.07.2011','03:00',hot,normal,normal,?,positive
'19.07.2011','00:00',hot,normal,normal,?,positive
'18.07.2011','21:00',hot,normal,normal,?,positive
'18.07.2011','18:00',hot,normal,normal,?,positive
'18.07.2011','15:00',hot,normal,normal,?,positive
'18.07.2011','12:00',hot,normal,normal,?,positive
'18.07.2011','09:00',hot,normal,normal,?,positive
'18.07.2011','06:00',hot,normal,high,?,negative
'18.07.2011','03:00',hot,normal,high,?,negative
'18.07.2011','00:00',hot,normal,high,?,positive
'17.07.2011','21:00',hot,normal,normal,0.1,positive
'17.07.2011','18:00',hot,normal,normal,?,positive
'17.07.2011','15:00',hot,normal,high,?,positive
'17.07.2011','12:00',hot,normal,normal,?,positive
'17.07.2011','09:00',hot,normal,high,3,negative
'17.07.2011','06:00',hot,normal,high,?,negative
'17.07.2011','03:00',hot,normal,high,?,negative
'17.07.2011','00:00',hot,normal,high,?,negative
'16.07.2011','21:00',hot,normal,normal,5,positive
'16.07.2011','18:00',hot,normal,normal,?,positive
'16.07.2011','15:00',hot,normal,high,?,negative
'16.07.2011','12:00',hot,normal,high,?,negative
'16.07.2011','09:00',hot,normal,high,?,positive
'16.07.2011','06:00',hot,normal,high,?,negative
'16.07.2011','03:00',hot,normal,high,?,negative
'16.07.2011','00:00',hot,normal,high,?,negative
'15.07.2011','21:00',hot,normal,high,2,negative
'15.07.2011','18:00',hot,normal,high,?,negative
'15.07.2011','15:00',hot,normal,high,?,negative
'15.07.2011','12:00',hot,normal,high,?,negative
'15.07.2011','09:00',hot,normal,high,0.1,positive
'15.07.2011','06:00',hot,normal,normal,?,positive
'15.07.2011','03:00',hot,normal,high,?,positive
'15.07.2011','00:00',hot,normal,high,?,positive
'14.07.2011','21:00',hot,normal,normal,?,positive
'14.07.2011','18:00',hot,normal,normal,?,positive
'14.07.2011','15:00',hot,normal,normal,?,positive
'14.07.2011','12:00',hot,normal,normal,?,positive
'14.07.2011','09:00',hot,normal,normal,?,positive
'14.07.2011','06:00',hot,normal,high,?,negative
'14.07.2011','03:00',hot,normal,high,?,positive
'14.07.2011','00:00',hot,normal,normal,?,positive
'13.07.2011','21:00',hot,normal,normal,?,positive
'13.07.2011','18:00',hot,normal,normal,?,positive
'13.07.2011','15:00',hot,normal,normal,?,positive
'13.07.2011','12:00',hot,normal,normal,?,positive
'13.07.2011','09:00',hot,normal,high,?,positive
'13.07.2011','06:00',hot,normal,high,?,negative
'13.07.2011','03:00',hot,normal,high,?,positive
'13.07.2011','00:00',hot,normal,normal,?,positive
'12.07.2011','21:00',hot,normal,high,?,positive
'12.07.2011','18:00',hot,normal,high,?,negative
'12.07.2011','15:00',hot,normal,high,?,negative
'12.07.2011','12:00',hot,normal,normal,?,positive
'12.07.2011','09:00',hot,normal,normal,?,positive
'12.07.2011','06:00',hot,normal,normal,?,positive
'12.07.2011','03:00',hot,normal,normal,?,positive
'12.07.2011','00:00',?,normal,?,?,?
'11.07.2011','21:00',hot,normal,normal,?,positive
'11.07.2011','18:00',hot,normal,normal,?,positive
'11.07.2011','15:00',hot,normal,normal,?,positive
'11.07.2011','12:00',hot,normal,normal,?,positive
'11.07.2011','09:00',hot,normal,high,?,positive
'11.07.2011','06:00',hot,normal,high,?,negative
'11.07.2011','03:00',hot,normal,high,?,negative
'11.07.2011','00:00',hot,normal,high,?,negative
'10.07.2011','21:00',hot,normal,high,?,positive
'10.07.2011','18:00',hot,normal,normal,?,positive
'10.07.2011','15:00',hot,normal,normal,?,positive
'10.07.2011','12:00',hot,normal,normal,?,positive
'10.07.2011','09:00',hot,normal,normal,?,positive
'10.07.2011','06:00',hot,normal,high,?,negative
'10.07.2011','03:00',hot,normal,high,?,negative
'10.07.2011','00:00',hot,normal,normal,?,positive
'09.07.2011','21:00',hot,normal,normal,?,positive
'09.07.2011','18:00',hot,normal,normal,?,positive
'09.07.2011','15:00',hot,normal,normal,?,positive
'09.07.2011','12:00',hot,normal,normal,?,positive
'09.07.2011','09:00',hot,normal,normal,?,positive
'09.07.2011','06:00',hot,normal,high,?,negative
'09.07.2011','03:00',hot,normal,high,?,negative
'09.07.2011','00:00',hot,normal,high,?,negative
'08.07.2011','21:00',hot,normal,normal,2,positive
'08.07.2011','18:00',mild,normal,?,?,?
'08.07.2011','15:00',hot,normal,normal,?,positive
'08.07.2011','12:00',hot,normal,normal,?,positive
'08.07.2011','09:00',hot,normal,normal,?,positive
'08.07.2011','06:00',hot,normal,high,?,negative
'08.07.2011','03:00',hot,normal,high,?,negative
'08.07.2011','00:00',hot,normal,high,?,negative
'07.07.2011','21:00',hot,normal,normal,16,positive
'07.07.2011','18:00',hot,normal,high,?,negative
'07.07.2011','15:00',hot,normal,normal,?,positive
'07.07.2011','12:00',hot,normal,normal,?,positive
'07.07.2011','09:00',hot,normal,normal,?,positive
'07.07.2011','06:00',hot,normal,normal,?,positive
'07.07.2011','03:00',hot,normal,normal,?,positive
'07.07.2011','00:00',hot,normal,normal,?,positive
'06.07.2011','21:00',hot,normal,normal,?,positive
'06.07.2011','18:00',hot,normal,normal,?,positive
'06.07.2011','15:00',hot,normal,normal,?,positive
'06.07.2011','12:00',hot,normal,normal,?,positive
'06.07.2011','09:00',hot,normal,normal,?,positive
'06.07.2011','06:00',hot,normal,high,?,negative
'06.07.2011','03:00',hot,normal,high,?,negative
'06.07.2011','00:00',hot,normal,high,?,positive
'05.07.2011','21:00',hot,normal,normal,?,positive
'05.07.2011','18:00',hot,normal,normal,?,positive
'05.07.2011','15:00',hot,normal,normal,?,positive
'05.07.2011','12:00',hot,normal,high,?,positive
'05.07.2011','09:00',hot,normal,high,?,negative
'05.07.2011','06:00',hot,normal,high,?,negative
'05.07.2011','03:00',hot,normal,high,?,negative
'05.07.2011','00:00',hot,normal,high,?,negative
'04.07.2011','21:00',hot,normal,high,?,positive
'04.07.2011','18:00',hot,normal,high,?,positive
'04.07.2011','15:00',hot,normal,high,?,positive
'04.07.2011','12:00',hot,normal,high,?,negative
'04.07.2011','09:00',hot,normal,high,?,negative
'04.07.2011','06:00',hot,normal,high,?,negative
'04.07.2011','03:00',hot,normal,high,?,negative
'04.07.2011','00:00',hot,normal,normal,?,positive
'03.07.2011','21:00',hot,normal,normal,?,positive
'03.07.2011','18:00',hot,normal,normal,?,positive
'03.07.2011','15:00',hot,normal,normal,?,positive
'03.07.2011','12:00',hot,normal,normal,?,positive
'03.07.2011','09:00',hot,normal,normal,?,positive
'03.07.2011','06:00',hot,normal,normal,?,positive
'03.07.2011','03:00',hot,normal,normal,?,positive
'03.07.2011','00:00',hot,normal,normal,?,positive
'02.07.2011','21:00',hot,normal,normal,?,positive
'02.07.2011','18:00',hot,normal,normal,?,negative
'02.07.2011','15:00',hot,normal,normal,?,negative
'02.07.2011','12:00',hot,normal,normal,?,positive
'02.07.2011','09:00',hot,normal,normal,?,positive
'02.07.2011','06:00',hot,normal,high,?,negative
'02.07.2011','03:00',hot,normal,high,?,positive
'02.07.2011','00:00',hot,normal,normal,?,positive
'01.07.2011','21:00',hot,normal,normal,?,positive
'01.07.2011','18:00',hot,normal,normal,?,positive
'01.07.2011','15:00',hot,normal,normal,?,negative
'01.07.2011','12:00',hot,normal,normal,?,positive
'01.07.2011','09:00',hot,normal,normal,?,positive
'01.07.2011','06:00',hot,normal,normal,?,positive
'01.07.2011','03:00',hot,normal,high,?,negative
'01.07.2011','00:00',hot,normal,high,?,positive
'30.06.2011','21:00',hot,normal,normal,?,positive
'30.06.2011','18:00',hot,normal,normal,?,positive
'30.06.2011','15:00',hot,normal,normal,?,positive
'30.06.2011','12:00',hot,normal,normal,?,positive
'30.06.2011','09:00',hot,normal,high,?,positive
'30.06.2011','06:00',hot,normal,high,?,negative
'30.06.2011','03:00',hot,high,high,?,negative
'30.06.2011','00:00',hot,high,high,?,negative
'29.06.2011','21:00',hot,high,normal,?,positive
'29.06.2011','18:00',hot,high,normal,?,positive
'29.06.2011','15:00',hot,high,normal,?,positive
'29.06.2011','12:00',hot,high,normal,?,positive
'29.06.2011','09:00',hot,high,high,?,positive
'29.06.2011','06:00',mild,high,high,?,negative
'29.06.2011','03:00',mild,high,high,?,negative
'29.06.2011','00:00',hot,high,high,?,positive
'28.06.2011','21:00',hot,high,normal,?,positive
'28.06.2011','18:00',hot,high,normal,?,positive
'28.06.2011','15:00',hot,high,normal,?,positive
'28.06.2011','12:00',hot,high,high,?,positive
'28.06.2011','09:00',hot,normal,high,?,negative
'28.06.2011','06:00',hot,normal,high,?,negative
'28.06.2011','03:00',hot,normal,high,?,negative
'28.06.2011','00:00',hot,normal,high,?,negative
'27.06.2011','21:00',hot,normal,high,?,negative
'27.06.2011','18:00',hot,normal,normal,?,positive
'27.06.2011','15:00',hot,normal,high,?,positive
'27.06.2011','12:00',hot,normal,high,?,negative
'27.06.2011','09:00',hot,normal,high,4,negative
'27.06.2011','06:00',hot,normal,high,?,negative
'27.06.2011','03:00',hot,normal,high,?,negative
'27.06.2011','00:00',hot,normal,high,?,negative
'26.06.2011','21:00',hot,normal,high,4,negative
'26.06.2011','18:00',hot,normal,high,?,negative
'26.06.2011','15:00',hot,normal,high,?,negative
'26.06.2011','12:00',hot,normal,normal,?,positive
'26.06.2011','09:00',hot,normal,high,?,negative
'26.06.2011','06:00',mild,normal,high,?,negative
'26.06.2011','03:00',mild,normal,high,?,negative
'26.06.2011','00:00',mild,normal,high,?,negative
'25.06.2011','21:00',hot,normal,high,?,positive
'25.06.2011','18:00',hot,normal,high,?,negative
'25.06.2011','15:00',hot,normal,normal,?,positive
'25.06.2011','12:00',hot,normal,normal,?,positive
'25.06.2011','09:00',hot,normal,normal,?,positive
'25.06.2011','06:00',hot,normal,high,?,positive
'25.06.2011','03:00',hot,normal,high,?,negative
'25.06.2011','00:00',hot,normal,normal,?,positive
'24.06.2011','21:00',hot,normal,normal,?,positive
'24.06.2011','18:00',hot,normal,normal,?,positive
'24.06.2011','15:00',hot,normal,normal,?,positive
'24.06.2011','12:00',hot,normal,normal,?,positive
'24.06.2011','09:00',hot,normal,normal,?,positive
'24.06.2011','06:00',mild,normal,high,?,negative
'24.06.2011','03:00',hot,normal,normal,?,positive
'24.06.2011','00:00',hot,normal,high,?,positive
'23.06.2011','21:00',hot,normal,normal,0.1,positive
'23.06.2011','18:00',hot,normal,normal,?,positive
'23.06.2011','15:00',hot,normal,normal,?,positive
'23.06.2011','12:00',hot,normal,normal,?,positive
'23.06.2011','09:00',hot,normal,normal,?,positive
'23.06.2011','06:00',mild,normal,high,?,positive
'23.06.2011','03:00',mild,normal,high,?,negative
'23.06.2011','00:00',mild,normal,high,?,negative
'22.06.2011','21:00',hot,normal,normal,3,positive
'22.06.2011','18:00',hot,normal,normal,?,positive
'22.06.2011','15:00',hot,normal,high,?,negative
'22.06.2011','12:00',hot,normal,normal,?,positive
'22.06.2011','09:00',hot,normal,high,?,positive
'22.06.2011','06:00',mild,normal,high,?,negative
'22.06.2011','03:00',mild,normal,high,?,negative
'22.06.2011','00:00',hot,normal,high,?,positive
'21.06.2011','21:00',hot,normal,normal,2,positive
'21.06.2011','18:00',hot,normal,normal,?,positive
'21.06.2011','15:00',hot,normal,high,?,positive
'21.06.2011','12:00',hot,normal,normal,?,positive
'21.06.2011','09:00',mild,low,high,0.5,negative
'21.06.2011','06:00',mild,low,high,?,negative
'21.06.2011','03:00',mild,low,high,?,negative
'21.06.2011','00:00',mild,low,high,?,negative
'20.06.2011','21:00',mild,low,high,2,negative
'20.06.2011','18:00',mild,low,high,?,negative
'20.06.2011','15:00',mild,low,high,?,negative
'20.06.2011','12:00',hot,low,high,?,negative
'20.06.2011','09:00',mild,low,high,3,negative
'20.06.2011','06:00',hot,low,high,?,negative
'20.06.2011','03:00',hot,low,high,?,negative
'20.06.2011','00:00',hot,low,high,?,negative
'19.06.2011','21:00',hot,normal,high,0.7,negative
'19.06.2011','18:00',hot,normal,normal,?,positive
'19.06.2011','15:00',hot,normal,normal,?,positive
'19.06.2011','12:00',hot,normal,normal,?,positive
'19.06.2011','09:00',hot,normal,normal,?,positive
'19.06.2011','06:00',mild,normal,normal,?,positive
'19.06.2011','03:00',mild,normal,normal,?,positive
'19.06.2011','00:00',mild,normal,normal,?,positive
'18.06.2011','21:00',hot,normal,normal,2,positive
'18.06.2011','18:00',hot,normal,normal,?,positive
'18.06.2011','15:00',hot,normal,high,?,positive
'18.06.2011','12:00',mild,normal,high,?,negative
'18.06.2011','09:00',mild,normal,high,6,negative
'18.06.2011','06:00',mild,normal,high,?,negative
'18.06.2011','03:00',hot,normal,normal,?,positive
'18.06.2011','00:00',hot,normal,normal,?,positive
'17.06.2011','21:00',hot,normal,normal,?,positive
'17.06.2011','18:00',hot,normal,normal,?,positive
'17.06.2011','15:00',hot,normal,normal,?,positive
'17.06.2011','12:00',hot,normal,normal,?,positive
'17.06.2011','09:00',hot,normal,high,?,negative
'17.06.2011','06:00',mild,normal,high,?,negative
'17.06.2011','03:00',mild,normal,high,?,negative
'17.06.2011','00:00',mild,normal,high,?,negative
'16.06.2011','21:00',hot,normal,normal,0.4,positive
'16.06.2011','18:00',hot,normal,normal,?,positive
'16.06.2011','15:00',hot,normal,normal,?,positive
'16.06.2011','12:00',mild,normal,high,?,negative
'16.06.2011','09:00',mild,normal,high,18,negative
'16.06.2011','06:00',mild,normal,high,?,negative
'16.06.2011','03:00',mild,normal,high,?,negative
'16.06.2011','00:00',mild,normal,high,?,negative
'15.06.2011','21:00',mild,normal,high,0.4,positive
'15.06.2011','18:00',mild,normal,normal,?,positive
'15.06.2011','15:00',hot,normal,normal,?,positive
'15.06.2011','12:00',mild,normal,high,?,negative
'15.06.2011','09:00',mild,normal,high,0.1,negative
'15.06.2011','06:00',mild,normal,high,?,negative
'15.06.2011','03:00',mild,normal,high,?,negative
'15.06.2011','00:00',mild,normal,high,?,negative
'14.06.2011','21:00',mild,normal,high,0.5,positive
'14.06.2011','18:00',mild,normal,high,?,positive
'14.06.2011','15:00',mild,normal,high,?,negative
'14.06.2011','12:00',mild,normal,high,?,negative
'14.06.2011','09:00',mild,normal,high,5,negative
'14.06.2011','06:00',mild,?,high,?,negative
'14.06.2011','03:00',mild,normal,high,?,negative
'14.06.2011','00:00',mild,normal,high,?,negative
'13.06.2011','21:00',mild,normal,high,2,negative
'13.06.2011','18:00',mild,normal,normal,?,positive
'13.06.2011','15:00',mild,normal,high,?,positive
'13.06.2011','12:00',mild,normal,normal,?,positive
'13.06.2011','09:00',mild,normal,high,?,negative
'13.06.2011','06:00',mild,normal,high,?,negative
'13.06.2011','03:00',mild,normal,high,?,negative
'13.06.2011','00:00',mild,normal,high,?,negative
'12.06.2011','21:00',hot,normal,normal,?,positive
'12.06.2011','18:00',hot,normal,normal,?,positive
'12.06.2011','15:00',hot,normal,normal,?,positive
'12.06.2011','12:00',hot,normal,normal,?,positive
'12.06.2011','09:00',hot,normal,normal,?,positive
'12.06.2011','06:00',hot,normal,normal,?,positive
'12.06.2011','03:00',mild,normal,normal,?,positive
'12.06.2011','00:00',hot,normal,normal,?,positive
'11.06.2011','21:00',hot,normal,normal,?,positive
'11.06.2011','18:00',hot,normal,normal,?,positive
'11.06.2011','15:00',hot,normal,normal,?,positive
'11.06.2011','12:00',hot,normal,normal,?,positive
'11.06.2011','09:00',hot,normal,normal,?,positive
'11.06.2011','06:00',hot,normal,normal,?,positive
'11.06.2011','03:00',hot,normal,normal,?,positive
'11.06.2011','00:00',hot,normal,normal,?,positive
'10.06.2011','21:00',hot,normal,normal,?,positive
'10.06.2011','18:00',hot,normal,normal,?,positive
'10.06.2011','15:00',hot,normal,normal,?,positive
'10.06.2011','12:00',hot,normal,normal,?,positive
'10.06.2011','09:00',hot,normal,normal,?,positive
'10.06.2011','06:00',hot,normal,normal,?,positive
'10.06.2011','03:00',hot,normal,normal,?,positive
'10.06.2011','00:00',hot,normal,normal,?,positive
'09.06.2011','21:00',hot,normal,normal,?,positive
'09.06.2011','18:00',hot,normal,normal,?,positive
'09.06.2011','15:00',hot,normal,normal,?,positive
'09.06.2011','12:00',hot,normal,normal,?,positive
'09.06.2011','09:00',hot,normal,normal,?,positive
'09.06.2011','06:00',mild,normal,normal,?,positive
'09.06.2011','03:00',mild,normal,normal,?,positive
'09.06.2011','00:00',hot,normal,normal,?,positive
'08.06.2011','21:00',hot,normal,normal,?,positive
'08.06.2011','18:00',hot,normal,normal,?,positive
'08.06.2011','15:00',hot,normal,normal,?,positive
'08.06.2011','12:00',hot,normal,normal,?,positive
'08.06.2011','09:00',hot,normal,normal,?,positive
'08.06.2011','06:00',mild,normal,normal,?,positive
'08.06.2011','03:00',mild,normal,normal,?,positive
'08.06.2011','00:00',hot,normal,normal,?,positive
'07.06.2011','21:00',hot,normal,normal,?,positive
'07.06.2011','18:00',hot,normal,normal,?,positive
'07.06.2011','15:00',hot,normal,normal,?,positive
'07.06.2011','12:00',hot,normal,normal,?,positive
'07.06.2011','09:00',hot,normal,normal,?,positive
'07.06.2011','06:00',mild,normal,normal,?,positive
'07.06.2011','03:00',hot,normal,normal,?,positive
'07.06.2011','00:00',hot,normal,normal,?,positive
'06.06.2011','21:00',hot,normal,normal,?,positive
'06.06.2011','18:00',hot,normal,normal,?,positive
'06.06.2011','15:00',hot,high,normal,?,positive
'06.06.2011','12:00',hot,high,normal,?,positive
'06.06.2011','09:00',hot,high,normal,?,positive
'06.06.2011','06:00',mild,high,normal,?,positive
'06.06.2011','03:00',mild,high,normal,?,positive
'06.06.2011','00:00',mild,high,normal,?,positive
'05.06.2011','21:00',hot,high,normal,?,positive
'05.06.2011','18:00',hot,normal,normal,?,positive
'05.06.2011','15:00',hot,normal,normal,?,positive
'05.06.2011','12:00',hot,normal,normal,?,positive
'05.06.2011','09:00',hot,normal,normal,?,positive
'05.06.2011','06:00',mild,normal,high,?,negative
'05.06.2011','03:00',mild,normal,high,?,positive
'05.06.2011','00:00',mild,normal,high,?,positive
'04.06.2011','21:00',hot,normal,normal,?,positive
'04.06.2011','18:00',hot,normal,normal,?,positive
'04.06.2011','15:00',hot,high,normal,?,positive
'04.06.2011','12:00',hot,high,normal,?,positive
'04.06.2011','09:00',hot,high,normal,?,positive
'04.06.2011','06:00',mild,high,normal,?,positive
'04.06.2011','03:00',mild,high,normal,?,positive
'04.06.2011','00:00',hot,high,normal,?,positive
'03.06.2011','21:00',hot,high,normal,?,positive
'03.06.2011','18:00',hot,high,normal,?,positive
'03.06.2011','15:00',hot,high,normal,?,positive
'03.06.2011','12:00',hot,high,normal,?,positive
'03.06.2011','09:00',mild,high,normal,?,positive
'03.06.2011','06:00',mild,normal,high,?,negative
'03.06.2011','03:00',mild,normal,high,?,negative
'03.06.2011','00:00',mild,normal,normal,?,positive
'02.06.2011','21:00',mild,high,normal,?,positive
'02.06.2011','18:00',hot,high,normal,?,positive
'02.06.2011','15:00',hot,high,normal,?,positive
